_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
257.3044654329136,2001,-0.021755119934637326,-6.059443916096791,2.8942508479155946,0.6642389451115632,-4.495051,-94.090576,106.745415,1391.2106,2.8407505677565224e-17,-3.1454229132454494,2.213833549470064,0.9999805683333824,0.11252989351406473,0.0004810338755095979,0.16146808297120585,0.0019044689122775691,1,132336.19,2.757679,51.442318,1.5,1.0,8.286814276357533e-05,0.9571592709901515,-9.735771104834006
308.82736415082843,2001,0.08310404184429865,-2.104696011462127,3.8969621726358157,0.5015367615116882,5.077018,-146.17642,171.9697,2473.2454,0.0,-2.363112043242182,4.976640765800768,0.9999569634761415,0.13809221533731236,0.00014227958961335414,0.37599749131651344,0.006395061174582291,2,40840.91,2.7579634,28.571045,2.25,1.0,0.0001747371915901283,0.9729574741071908,-0.7584643668054021
182.2337970101746,2001,0.06598282348769523,-3.7579407548914183,4.427242307385104,0.9748585799413919,-4.89572,-92.74656,115.389404,2092.4219,-1.4203752838782612e-17,-10.162743886548826,1.7867285288535286,0.9999520491470724,0.07488883610431617,5.1533685273559085e-05,0.1627197787207941,0.004468246008353507,3,2843.5137,2.7580366,7.5249467,3.375,1.0,0.00022257607369939754,0.9653256885748667,-0.16842428433182088
179.35492726627396,2001,0.09799538807207861,-2.053345267094349,2.5438544888124506,0.2669239847900513,6.349235,-106.891014,141.77586,1873.0605,0.0,-4.678955567715165,5.613653748761047,0.9999249934500932,0.07345810794289803,4.179141943035923e-05,0.1626394636810799,0.0042991490242759774,4,2737.7703,2.7582424,7.372173,5.0625,1.0,7.823975838805732e-05,0.9825949763391882,0.348740696173509
176.3870255793318,2001,0.10827743841658909,-4.036450149008939,1.9999999999998905,0.20838627707222207,10.868769,-102.41137,137.11066,1860.2523,-4.2611258516347836e-17,-3.305145538609843,3.323729107915611,0.9997506297237186,0.0719680748325467,6.30279086466713e-05,0.16270807959500463,0.004359987332974602,5,1652.8013,2.758274,5.7049985,7.59375,1.0,4.214764989853181e-05,0.9903751538902537,0.9497165768562862
166.77341794624758,2001,0.11190005020172528,-2.871835194061175,3.0582879005411105,0.4697395314528955,1.9125841,-101.03177,104.000244,1876.6732,7.101876419391306e-18,-4.5745427902371665,6.258640506325606,0.999654587076228,0.06716937411489773,4.5025483471384406e-06,0.1626507554891316,0.004733075545692726,6,3727.2832,2.7582178,8.564371,11.390625,1.0,4.12845194592973e-05,0.9925223907564337,0.9823640651738957
165.04101636715458,2001,0.14611671868393222,-2.9572170159901288,1.9999999999998905,0.24007433052549104,5.847959,-98.7295,104.43478,1922.7676,2.8407505677565224e-17,-4.120850291643298,4.487691820100066,0.9996792152982569,0.06631919690351767,9.473813709058773e-06,0.1624939867498277,0.004727551108582382,7,3854.281,2.7582278,8.67259,17.0859375,1.0,4.095804135832732e-05,0.9916948529892182,0.977863034481541
164.31391573338567,2001,0.06959220184129884,-5.416405178856685,1.9999999999998905,0.3008721376341396,9.429206,-90.349014,113.96997,1718.8956,2.8407505677565224e-17,-4.061932827294775,8.028138997837166,0.9996626738181997,0.06596703793287585,4.954470868699227e-06,0.1623812705010107,0.004760004877033593,8,4302.422,2.75838,9.113021,25.62890625,1.0,3.293290764174753e-05,0.9933855834447037,0.9817540947550216
163.72375182623122,2001,0.11822344011264758,-3.419893886236746,1.9999999999998905,0.251355597256967,7.458182,-96.75089,106.87344,1875.7065,2.8407505677565224e-17,-4.615999043477527,4.648940416353186,0.9995266844508027,0.06566980773287029,3.0197867517703275e-06,0.16240435453647098,0.0047825031087956865,9,1722.095,2.7584987,5.6237454,35.0,0.6666666666666666,2.9199936082767814e-05,0.9943810855090647,0.9912233151537042
164.23115734094537,2001,0.12026234470079011,-4.684493735279743,1.9999999999998905,0.2445717468127046,10.059612,-94.56524,107.68938,1935.1652,-2.4856567467869572e-17,-3.887646123494581,6.155186387363502,0.9995276285938058,0.06593016011050991,2.5115287761021816e-06,0.16233621587846775,0.0047994087945396,10,152.3599,2.7586117,1.4353346,35.0,0.4444444444444444,2.3853146670063715e-05,0.9950478675883233,0.99250468900967
