_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
37.63653260307181,10005,-1.6063021108804207,-124.96588970336087,106.11106940449962,248.36301845960259,94.40303,-372.5974,717.8232,22242.76,-4.545200908410436e-17,-4.060768588845223,4.798718156366109,0.9999875480988891,0.007618846961850052,4.1925705374903734e-07,0.11409039262616476,0.0005082234665670619,5,25120254.0,2.7571025,708.8014,1.5,1.0,5.000649847332013e-05,0.9016053065509252,-299.1391622408806
27.485255184596905,10005,-0.05885610327727654,-2.1155407753663256,1.9999999999998905,0.14251478343715535,-92.064026,-377.56577,154.77583,3581.9402,4.2611258516347834e-18,-5.579527181992635,5.908666900199163,0.999895445892127,0.0052081146761669694,4.0765519563089065e-07,0.08625723055865712,0.00021318324024832748,10,530351.5,2.7569134,102.98144,2.25,1.0,2.1295686325671458e-05,0.90029097565181,-2.025581625845247
51.146842527136805,10005,-0.019963479827440234,-1.9544937726369263,1.9999999999998905,0.10940487769497459,-56.42076,-266.59793,206.88649,4707.4165,0.0,-3.1052276664688674,6.28069317819215,0.9999392017948323,0.013502179811924262,5.96589257913423e-07,0.1217579516600214,0.0007715135267879307,15,353945.34,2.7565827,84.11974,3.375,1.0,1.3086227142937271e-05,0.9831102038162126,-2.5079285684054033
54.26085628808621,10005,0.013172608776959754,-1.6151689085442427,1.9999999999998905,0.10256220102513126,-55.39885,-258.09937,209.90125,4494.032,5.965576192288697e-17,-4.419123325524768,6.5731464424505415,0.9995047567744857,0.014815024506891308,6.677501409665301e-07,0.12378869186587602,0.000843161908777917,20,493119.97,2.756325,99.28186,5.0625,1.0,4.7320653461643424e-06,0.9944183082653112,0.9399847285791338
55.901038364549365,10005,0.026288169192884805,-1.727754444056204,1.9999999999998905,0.10467171606780888,-54.415676,-260.2729,216.25937,4811.385,-4.2611258516347834e-18,-3.9026726236814597,5.2750570101466066,0.9992096916181593,0.01552232991125366,6.751323272316436e-07,0.12522727120352212,0.0008809858045099005,25,20041.49,2.7563157,19.976114,7.59375,1.0,3.3423750359742837e-06,0.9962256625942092,0.9872470751704275
56.375406001888074,10005,0.03679101904294806,-1.6831878007542502,1.9999999999998905,0.10359406130554195,-56.127754,-266.71637,215.30801,4768.1777,-1.8464878690417396e-17,-3.6197275042072823,4.346204746778423,0.9989137311570608,0.015721415083346024,6.387244980493644e-07,0.12585067245645326,0.0008939776259414838,30,9719.802,2.7562134,13.872582,11.390625,1.0,2.1399397462785176e-06,0.997631441601875,0.993945943771204
56.226135342676216,10005,0.03888963415810071,-1.665745231129458,1.9999999999998905,0.10413208408411621,-56.255104,-265.88922,219.50572,4735.3267,-1.7044503406539134e-17,-4.686306963890328,4.078296317395209,0.9985514128192616,0.015674285786427232,7.064314973431157e-07,0.1272635244178075,0.0008893447754316844,35,1887.8597,2.7560306,6.0377073,17.0859375,1.0,2.9457585524328624e-06,0.9968185699165855,0.9947043810769954
56.73961848921251,10005,0.056734932849410113,-1.3605833964674907,1.9999999999998905,0.1012059690765695,-56.762302,-278.89664,216.44072,4763.179,1.4203752838782612e-17,-3.3466244033343155,3.7533771761287475,0.9983236827639954,0.01592783404248687,8.422858578431303e-07,0.12545530888019737,0.0008783208873118073,40,5790.9424,2.7559338,10.598362,25.62890625,1.0,1.5635344202801668e-06,0.9982893473799865,0.9956454926449446
56.16432420306128,10005,0.057603233466801365,-1.611039424380484,1.9999999999998905,0.10194843146473948,-57.693787,-275.4307,219.24815,4714.727,-7.101876419391306e-18,-4.4855122146586215,3.46028404441743,0.9983771359965846,0.015723086124651155,7.791622231331898e-07,0.12480236121242742,0.0008571997459405846,45,3439.761,2.755907,8.047862,35.0,0.6666666666666666,8.469360438148891e-07,0.9990500731240309,0.996963898836412
57.072322050624315,10005,0.0581638097032022,-1.4718879996530623,1.9999999999998905,0.1001129007199301,-59.421307,-275.12488,217.87395,4515.0186,9.232439345208698e-18,-4.26142287737569,3.2969999795518494,0.9974801952576952,0.016078324301386147,7.414398988342298e-07,0.1257943186035792,0.0008932421063473665,50,5022.9844,2.755941,9.684905,35.0,0.4444444444444444,1.0269876106354103e-06,0.9988574543549837,0.9985009520964527
