_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
94.78763273965647,40020,-0.17558380612687433,-18.248470089649132,16.96195192436256,8.749320456245275,-26.88922,-299.747,367.79474,4061.5989,-1.7044503406539134e-17,-5.089893850284405,3.4763116485305283,0.9999809235830228,0.031754894356840736,1.0337264144469145e-06,0.19627585543017478,0.002909878719379319,20,567469.7,2.7571032,106.52953,1.5,1.0,3.470897180949918e-05,0.9881044798309274,-18.50765471618658
60.072027080360456,40020,0.16256339326004007,-1.4987952616439182,2.2059014998561084,0.15205969873535977,-46.159523,-340.5148,167.05399,3779.056,-3.835013266471305e-17,-2.936316017870657,4.1358602001771185,0.9999423149580923,0.01715824343442517,6.318187080796251e-07,0.14781791075985187,0.0011994794111697168,40,137617.56,2.7575302,52.45388,2.25,1.0,1.6547813564987605e-05,0.9863778496206582,-1.9434357621557554
35.25131215034172,40020,0.14806816212626472,-1.1837958620686642,3.341020277532521,0.12075003630839612,-20.93908,-304.3105,127.3921,3224.214,-3.124825624532175e-17,-2.8380774803680517,2.2786338584438703,0.9999053501293822,0.009973300633217852,1.5743792793934028e-06,0.07757919009082663,0.00017206787081220843,60,176143.03,2.7581496,59.337193,3.375,1.0,4.069214987445329e-06,0.9771615655193199,-42.13004294184191
26.97422863205628,40020,0.08508709972809402,-1.0389125472488894,1.9999999999998905,0.08156844329466283,-6.8776474,-192.97157,159.87735,2261.1934,4.971313493573915e-18,-9.30082022379093,5.0289987744253795,0.9997388857276118,0.007160537346204744,2.844934472183974e-06,0.06458210935150577,9.051427240171296e-05,80,229152.19,2.758683,67.67043,5.0625,1.0,7.637288390102854e-07,0.9937544507969052,-1.9633165345007186
24.76584561502405,40020,0.05034726551776403,-1.1221899568058835,1.9999999999998905,0.068256778161212,-7.024105,-145.37883,178.56195,1872.476,1.8464878690417396e-17,-5.465372448274163,7.5224482937366,0.9987336384075478,0.0066230530021753,9.820969497801175e-06,0.058494224560241,6.31558901573324e-05,100,123380.43,2.759057,49.63042,7.59375,1.0,1.1571563308673805e-06,0.9922310844112615,0.6891818216451244
23.14450371143397,40020,0.061700893304390325,-1.0269391584810004,1.9999999999998905,0.06803627136075237,-10.350048,-143.24124,196.93236,2052.7585,-8.522251703269567e-18,-6.739847215339935,3.461157537726699,0.9978962895970404,0.006228589274233868,9.775757336044555e-06,0.05423085798041586,5.213410286625536e-05,120,23374.904,2.7593234,21.551775,11.390625,1.0,3.951440455804123e-07,0.9924620507387679,0.8603536794433642
22.362478720336696,40020,0.06155224358050038,-1.039523682374851,1.9999999999998905,0.06933223406726007,-10.875657,-145.93109,200.9906,2087.1917,-2.8407505677565225e-18,-7.274294376323609,5.234233050595254,0.9967364832421793,0.005953473281640826,8.942308338341725e-06,0.05298018083501656,5.089078473308454e-05,140,42311.246,2.759527,28.982233,17.0859375,1.0,2.242699973092291e-07,0.9957676357349754,0.9779541512755645
22.16801421253066,40020,0.06695325442531848,-1.0153499412439833,1.9999999999998905,0.06923107129770985,-12.710498,-138.8889,197.76031,2096.7534,4.2611258516347834e-18,-5.246777796442632,7.420666938225081,0.99473481090081,0.005900925424537936,9.668331788006601e-06,0.052141788387070516,4.81260585289572e-05,160,6346.6177,2.7598577,11.102772,25.62890625,1.0,1.5781865947284828e-07,0.9981310872066707,0.9923117876556008
22.019748342825867,40020,0.06801608552994358,-1.0064724812632118,1.9999999999998905,0.07056140035656534,-13.2760515,-141.2952,205.06993,2165.7715,-2.201581690011305e-17,-6.536680435116896,6.379062979586091,0.9933690312861599,0.005824926601561458,9.584635744553637e-06,0.05228013247499465,4.816858634075037e-05,180,3531.2239,2.760267,8.157224,35.0,0.6666666666666666,2.3036170980683537e-07,0.99813840777045,0.9965546017832115
21.71091275011573,40020,0.06890652309036824,-1.0033260447303496,1.9999999999998905,0.07151394193602158,-13.554638,-141.29022,205.07162,2174.9197,-1.0652814629086959e-17,-8.032899707984296,7.78578952639777,0.9935321122320042,0.005701090720098244,9.248752279033279e-06,0.05212542693881746,4.6715174076013325e-05,200,2048.3303,2.760569,6.065672,35.0,0.4444444444444444,1.94476485443335e-07,0.9982746751381116,0.9961796493325648
21.391759919757025,40020,0.0700346377318822,-1.091391861390502,1.9999999999998905,0.0725976554242951,-14.530964,-146.24371,212.87875,2217.0186,-3.124825624532175e-17,-8.783481820539581,3.3924939068479225,0.990398330083668,0.005638075940784074,9.134808253920872e-06,0.05111925339910417,4.420445365426368e-05,220,194.31557,2.7607305,1.657073,35.0,0.2962962962962963,2.9557930320664456e-07,0.9936302636063917,0.9967544103700087
