_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
58.45333086255798,40020,0.7410607194557637,-4.845083124586411,11.765062547199665,2.152017860651941,47.90444,-239.48785,319.79,9597.544,-1.2428283733934786e-17,-3.458818357997925,3.5380106942994414,0.9999761583757449,0.020259578346295555,7.4219102022215825e-06,0.09227185364797236,0.0006562738218704964,20,1749576.5,2.7559521,187.05623,1.5,1.0,6.668580037924868e-06,0.9898544685282025,-30.162001948253963
41.78071897619406,40020,-0.12725052502995743,-2.8158425704865806,2.0834522451295134,0.13705968726820042,-32.466022,-325.35236,196.09384,4356.86,7.456970240360871e-18,-6.931670682662031,4.0578793163849,0.9998349175457694,0.01379646647218222,1.891037500999817e-05,0.07196764566304312,0.00013556215377321282,40,192233.06,2.7558987,61.996338,2.25,1.0,9.909883535376166e-06,0.9269189281482546,-1.03655182346874
34.23738380651464,40020,0.13126996258995263,-0.680768278959588,1.9999999999998905,0.08449737561134446,9.216911,-228.42757,233.3169,4841.16,-2.272600454205218e-17,-2.218366314330464,2.906754790915906,0.9997566666801652,0.010539339329407383,1.136745484610274e-05,0.06833404528394645,8.388105410319732e-05,60,21006.146,2.7555947,20.48033,3.375,1.0,2.0507727097202773e-06,0.9755596806028357,-9.813195589295692
32.16422992159313,40020,0.10425492363261023,-0.8524887572358352,1.9999999999998905,0.08241330347368307,2.0088537,-236.09027,215.79306,4695.49,5.823538663900871e-17,-3.346338889778781,4.074674108233611,0.9990018699523976,0.009945454713362115,1.6118142233029327e-05,0.061863201044163825,6.049900537846658e-05,80,4642.982,2.755305,9.608533,5.0625,1.0,1.2722355848273053e-06,0.9908979380382982,0.5411693667183495
30.702422542516736,40020,0.08028680097257573,-0.9394053046112523,1.9999999999998905,0.08200156919493053,-1.7796777,-237.1539,212.33984,4641.966,2.8407505677565225e-18,-5.888266016785924,6.167257162135943,0.9979200763972733,0.009580787583033662,2.1365038352585965e-05,0.05857826514266366,4.757980902763521e-05,100,5820.594,2.7551167,10.744846,7.59375,1.0,5.122432564405851e-07,0.9926084201034435,0.9376877940216962
28.690785220654703,40020,-0.012178896736098127,-2.2509164503231798,1.9999999999998905,0.12354031398945885,-7.820315,-254.73567,255.32376,3523.1094,7.101876419391306e-18,-9.63092973223359,2.6967909089426594,0.9993957225106618,0.008784000388239364,1.611418965007328e-05,0.05736862730134736,4.5460416727247364e-05,120,9895.875,2.7549174,13.998567,11.390625,1.0,1.3166927019517202e-06,0.9712110250560662,-0.6579790866942201
27.83642297637258,40020,0.07116001438725379,-1.740117010466097,1.9999999999998905,0.10708102049134527,-0.3316844,-266.1877,277.28888,4933.526,1.136300227102609e-17,-6.5575519975867635,5.348090107177898,0.9975633103268194,0.008441458640457379,1.4186723546470291e-05,0.05632350071414603,4.255066719178637e-05,140,4523.573,2.7548833,9.4042,17.0859375,1.0,7.50021598262331e-07,0.9823735021697048,0.9286399220945754
25.286054315874814,40020,-0.012764954971435137,-1.6662002893286303,1.9999999999998905,0.12537724775994305,-2.536194,-245.77477,214.77557,2197.5486,5.965576192288697e-17,-5.542754589879451,4.572960745358675,0.9957725740139571,0.007354878748383212,1.7527207706399372e-05,0.05509275776972924,3.85046772156567e-05,160,6867.479,2.7549174,11.555952,25.62890625,1.0,4.7604871181072045e-07,0.9883097543228495,0.97352384941911
26.025773169428977,40020,0.08695092651916361,-1.500595083560749,1.9999999999998905,0.12063479796932924,0.35080636,-258.57913,282.95724,5077.453,3.1603350066291315e-17,-4.497253038550529,6.213467637766736,0.9965832516053682,0.007761789013206597,1.0995798622626989e-05,0.053115728383035465,3.806504758909433e-05,180,6250.765,2.75498,10.9335375,35.0,0.6666666666666666,1.7398112258367285e-07,0.9954307254811955,0.97372056812085
25.344909945320445,40020,0.07157152457655164,-1.433711069906948,1.9999999999998905,0.12232932464306322,-1.4015538,-259.12592,282.20178,4881.814,1.4203752838782613e-18,-6.6687532000281005,7.736319303383675,0.9936364114406753,0.007495899368183629,1.5162515053265127e-05,0.052496408741819864,3.6495641684116286e-05,200,678.5543,2.7550373,3.3559992,35.0,0.4444444444444444,3.506270394402305e-07,0.9942935035393611,0.991061632224312
24.954959098708407,40020,0.08086427732639122,-1.4516128284128405,1.9999999999998905,0.12257764064167477,-2.1016285,-260.3664,282.80167,5106.448,-2.8407505677565225e-18,-7.491156549503281,11.120906781259363,0.9937207390609525,0.007403297447456475,1.4943929947011082e-05,0.05161049266896383,3.4349318661987815e-05,220,148.18059,2.7550712,1.4114333,35.0,0.2962962962962963,1.6889227981248412e-07,0.9951430581003122,0.9929871786400118
23.794806480197998,40020,0.04796320259403948,-1.4495175945839658,1.9999999999998905,0.1291496893163763,-3.3394969,-262.2188,289.56793,4504.372,-2.8407505677565225e-18,-9.040751166278723,7.974117017818255,0.9920182307695805,0.006906931683209612,1.4676316286591025e-05,0.050865481815229804,3.331367360479962e-05,240,30.933065,2.7551103,0.51459914,35.0,0.19753086419753085,2.2360454031861078e-07,0.9933749419457553,0.9919868909063017
23.586697530345425,40020,0.05519872182341588,-1.5546640390418864,1.9999999999998905,0.13128583732958943,-3.6310222,-263.17352,292.79266,4851.1484,-1.8464878690417396e-17,-14.143490900998687,8.558634433590555,0.9942706489811257,0.0068507088505691555,1.4722011401071816e-05,0.05054173236214139,3.257203143058855e-05,260,13.995396,2.7551332,0.2871261,35.0,0.1316872427983539,1.5298569306167365e-07,0.9963068675712773,0.9861911989635305
24.049271297802896,40020,0.07999183686809934,-1.320119987587975,1.9999999999998905,0.12494369231983755,-3.6556673,-265.2907,288.78513,5264.6274,2.8407505677565225e-18,-8.866771318178152,9.219247725649328,0.9915915451736202,0.007081385210553052,1.3992164323690616e-05,0.049926521562085005,3.2742213820635066e-05,280,5.66379,2.75516,0.13739151,35.0,0.0877914951989026,5.497087792156943e-07,0.9916115393877138,0.9957995396298931
22.99840671911689,40020,0.049252709668263714,-1.3655002502106208,1.9999999999998905,0.12921313842992752,-4.6253843,-264.24036,285.29932,4627.4487,-4.545200908410436e-17,-5.584543730913005,4.841953080532171,0.9923653187302209,0.006594559415166577,1.322794270613044e-05,0.04987729789478582,3.233679232737762e-05,300,2.6948662,2.755177,0.07100959,35.0,0.0877914951989026,4.5405581358620713e-07,0.9859847260330116,0.9855350300586606
22.606867987455708,40020,0.051196269505661064,-1.5377536728882883,1.9999999999998905,0.13302042115852422,-5.722171,-266.7469,290.81735,5056.7563,-1.5624128122660874e-17,-8.507494744806646,12.496822258506754,0.9962697541257063,0.006422505914305724,7.751349276837984e-06,0.0503488280013684,3.261837410966562e-05,320,3.6810484,2.7551856,0.09416043,35.0,0.0877914951989026,1.7278283280365188e-07,0.9967132902997554,0.9743720651995524
23.216314985579807,40020,0.07353927610678963,-1.274224935954234,1.9999999999998905,0.12687057091463866,-5.032815,-269.0931,291.1446,5461.357,3.835013266471305e-17,-6.7023200475149745,10.64986615512576,0.9887825504264487,0.006738327390783705,1.1976304920944538e-05,0.05012740967575785,3.190307268975589e-05,340,2.5048258,2.755193,0.06640275,35.0,0.0877914951989026,4.6051547367230544e-07,0.9911423932988469,0.9966185083785882
22.565602960674486,40020,0.05268536599488538,-1.4259033694260286,1.9999999999998905,0.12692136345592983,-6.0049977,-266.1205,296.72076,5002.614,-1.7044503406539134e-17,-14.585651419936811,6.817851349166056,0.994022484303677,0.006416363244751957,1.3762242154653691e-05,0.0492144406496891,3.213000306572045e-05,360,3.0543046,2.7552023,0.07963103,35.0,0.0877914951989026,1.512665765939549e-07,0.9970927138614623,0.9919946795787915
