_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
29.82895565533448,2001,-0.2958190967583712,-5.19984643444749,1.9999999999998905,0.3447314299521479,-11.499375,-128.47482,132.5551,1257.2887,-1.4203752838782612e-17,-3.079050344310762,2.456560848278663,0.9999907607671366,0.00792037687195658,7.1283457156310446e-06,0.07025267102788635,0.00014625255916492363,1,170335.17,2.7565277,58.362972,1.5,1.0,0.0005270578736229942,-1.7746843968109545,-731.9215892822881
55.37733078310438,2001,0.46976475318354305,-1.1503641803029165,4.27939022948703,0.5056342712761773,23.980244,-108.10843,166.20834,1021.2204,1.0652814629086959e-17,-2.561427053214129,2.7861146744446734,0.9999645466616388,0.015861971809074286,1.9063698723116699e-06,0.11878153363390333,0.0007186929973830502,2,116604.35,2.7561104,48.28268,2.25,1.0,0.00035064753664940584,0.5121367294887414,-18.130244143270208
54.42736508503178,2001,0.02224161517857365,-1.101732433872502,1.9999999999998905,0.07140789121377314,1.9295174,-57.787693,59.26776,286.4808,0.0,-2.5145909639415027,2.7407299923580237,0.999909047307263,0.016016942494858306,1.1424695011432643e-05,0.1124495635820117,0.0004810055939914977,3,17872.629,2.7555456,18.88998,3.375,1.0,0.00016525734939847929,0.6597960440606019,-1.3310115738550787
70.30319718590675,2001,0.11420733529437357,-0.796955328995336,1.9999999999998905,0.08348686065363164,6.498532,-80.90982,122.98006,657.9676,4.2611258516347836e-17,-3.6322424306314116,2.546823721728221,0.9999350027101319,0.026013621509388022,1.7580792967665456e-05,0.09170824394784582,0.0006069787125659291,4,4175.667,2.7550993,9.110798,5.0625,1.0,0.00018561662067568527,0.6941959650158382,-1.6306639748200453
50.60040737827691,2001,0.10893887158004369,-1.0850271565636669,1.9999999999998905,0.08337187421434934,12.8441925,-64.588326,82.2308,397.27628,-1.7754691048478265e-18,-3.3906096651260325,5.1340156322474,0.9998796424462834,0.015070025442548882,8.342643688596422e-06,0.10274013300370156,0.00035158432744506916,5,19639.693,2.7547424,19.774473,7.59375,1.0,0.00010567864661740188,0.7009502956878616,0.03648710621948981
73.57849804811062,2001,0.09212783718737688,-0.6936603424180922,1.9999999999998905,0.07701973611648401,5.7901373,-75.309074,114.01429,602.19025,3.1958443887260875e-17,-2.575183402730238,3.844989828036928,0.999792203638202,0.027270575276522487,2.1956377922125416e-05,0.09552802472255831,0.0005528563728304244,6,2584.403,2.7544208,7.1198354,11.390625,1.0,5.94095953726543e-05,0.8931740679384972,0.7421066343344274
50.31618097519589,2001,0.013494109943032467,-1.0535273698676475,1.9999999999998905,0.07123226004243274,0.65976894,-66.042534,61.661297,395.3906,2.1305629258173918e-17,-3.31010018228593,3.315165004761458,0.9998491449281283,0.014698732886544517,2.392861545133389e-05,0.1050453088905546,0.0003643177377847743,7,170.88892,2.7539783,1.7450094,17.0859375,1.0,9.13619388268017e-05,0.7493504494848606,0.32115490306434435
69.70179453981117,2001,0.09208061482524767,-0.742909974305429,1.9999999999998905,0.07492457495838627,8.008457,-61.45282,112.94602,555.83344,0.0,-2.527570092194589,2.74422871325016,0.9996899283690374,0.024308561684281815,2.1857811545163862e-05,0.10583096788725281,0.0004833252989120505,8,1760.2434,2.7538476,5.7710347,25.62890625,1.0,6.0741652406055645e-05,0.8762999102659643,0.8105096090994842
51.190192595145824,2001,0.08232468943542434,-0.9796810063709022,1.9999999999998905,0.07513156312562895,10.3177805,-55.672585,73.50509,331.04007,1.4203752838782612e-17,-2.3695585702624795,4.817591159175654,0.999730332750571,0.015303049091020442,1.1376701954696796e-05,0.10336076062318574,0.00035533398930327905,9,578.04987,2.7538147,3.1592612,35.0,0.6666666666666666,3.953549369582155e-05,0.8897632375256833,0.7437633809192284
73.31294871737705,2001,0.0877365339303853,-0.5245677316871238,1.9999999999998905,0.07190582046495606,9.322596,-68.42307,120.65219,570.0859,3.1958443887260875e-17,-3.3659406983841507,3.143858462757657,0.999593835482225,0.026629692129361476,2.3298472907274016e-05,0.10063786314836555,0.0004831749540324927,10,417.16812,2.7537854,2.5651028,35.0,0.4444444444444444,3.1652472946879056e-05,0.9345221217825763,0.8934574700529971
