_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
50.20492269438873,2583,-0.06510461726169318,-4.56853790313942,3.3399391310518967,0.6078744633250271,-11.044356,-357.74503,259.2042,6114.41,-6.602023096493382e-17,-2.8659662267130934,2.4659599576168145,0.9999842976086636,0.1980605165779861,0.0012353039242887862,0.3905542409617133,0.017816554666448166,20,72239.8,2.7571583,38.006588,1.5,1.0,0.002554605865277301,0.8566330352690825,-1.0396898472741132
24.8014005977386,1318,-0.06133679866081214,-1.4273419653887092,0.9994332460067156,0.06151490770189955,-27.308525,-234.03242,119.657036,3464.3184,-1.1860349155327923e-16,-2.9046459799680857,2.153609294725789,0.9999640502006866,0.054360291843128884,0.0012274717795425557,0.15127029606986808,0.0012715187467821451,40,3569.959,2.757502,8.440377,2.25,1.0,0.0005662372820666602,0.587039920925774,-3.000196046318992
101.94829151046227,6799,0.14929401503562117,-2.3002518421291605,1.8618347178026065,0.2437255922016887,-0.7626237,-150.23924,152.43549,1854.8004,-1.045069474569937e-18,-3.8979592544178145,1.3508472478607763,0.999967921957475,0.14779105729898512,0.0012398103940634863,0.2652081547045137,0.0044731929816689536,60,24555.865,2.757936,22.14467,3.375,1.0,5.2230501579418075e-05,0.9883503954712598,-0.9260928371806856
18.960601811773703,1035,-0.08233658998866089,-1.327865331209578,0.790646384024179,0.04547976626134608,-32.045113,-218.54198,102.94408,2876.8972,3.432573602705798e-18,-1.879612845483782,1.9272968598065032,0.9999050150855912,0.04094667175014185,0.0012294000749720193,0.08788408088628524,0.0006319889182158111,80,3188.816,2.7579966,7.958573,5.0625,1.0,7.757464951968329e-05,0.8784639601984647,0.057947098457582946
21.697618918828507,1180,-0.06789414018914727,-1.0917013861804916,0.7094748205641714,0.041340100241257276,-25.841007,-199.58293,106.14346,2624.6946,0.0,-1.6985788219489018,2.375134779086361,0.9998190599849027,0.04630881977680092,0.0012361783830456732,0.09532106111908387,0.0008002134936580321,100,2109.7405,2.7581196,6.4516435,7.59375,1.0,3.336041632125132e-05,0.9649992940229931,0.8319307233275384
23.11075793173888,1255,-0.05802737166684587,-0.9721265013217648,0.6649149291213592,0.0383839784985569,-21.837816,-189.55798,108.28369,2502.8066,-1.4154237764145422e-17,-1.8901994832011113,3.1110859708042686,0.9996619332828909,0.049051536807911994,0.001230498438626294,0.10368503846967819,0.0008941343063685514,120,2869.9375,2.758057,7.506853,11.390625,1.0,2.506889299667321e-05,0.9820774115177289,0.9663812515999068
26.61497750569822,1444,-0.04970892247078267,-0.8490066144122113,0.6192288894696687,0.03619883638838898,-17.353336,-173.35721,111.300934,2400.8835,6.39685288426683e-17,-1.9883380230296657,3.1698756038444986,0.9996693369747974,0.055687820609358674,0.0012295269495759928,0.11910027403224392,0.0011356055022539251,140,2387.1123,2.7580867,6.8040032,17.0859375,1.0,2.1694628218737206e-05,0.9830366489650694,0.9708541901803827
38.454829073279996,1908,-0.020086127062355973,-0.8435822496794578,0.886047355057621,0.0437024551421706,-7.025093,-183.04259,136.07492,2886.5676,0.0,-3.183935268697745,3.6640052108762404,0.9999475500336631,0.1026519737704175,0.001236291981629262,0.45700267283111,0.013468037239832512,160,1450.7706,2.7581134,5.224577,25.62890625,1.0,0.00073565149508609,0.9458053193749398,0.14772081703740103
170.69684929610992,6186,0.08930501231944908,-0.36804697014679155,1.04323787846151,0.04749142537822033,24.179365,-74.92784,130.17484,2028.0433,4.594521408083416e-18,-2.306465315599279,4.185193504311757,0.9999599023862522,0.25973465346530683,0.0012463764829485002,0.6378677088030109,0.030036515971597896,180,1311.0819,2.7580676,4.8766766,35.0,0.6666666666666666,0.0013785038792438905,0.9582002984838107,0.8344933355233205
27.15248735358485,1468,-0.05690762493504268,-0.9095455406251898,0.7188424025514705,0.037764987792100066,-18.788334,-173.34222,101.93823,2323.3704,9.196397806159335e-17,-2.1270195171596984,2.0101529703662364,0.9998767499229985,0.056860395130711595,0.0012373190173257463,0.12141836272767687,0.0011788555946019132,200,485.93365,2.7580612,2.7928927,35.0,0.4444444444444444,0.00025337975215679353,0.8077496049490909,0.5925220707832903
